설비 사이트 코드,공정,제품 코드,최소목표일
S관(3공장),사출,R1113+05.50,2026-07-28
S관(3공장),사출,R1113+05.75,2026-07-28
S관(3공장),사출,R1113-01.50,2026-07-04
S관(3공장),사출,R1113-01.75,2026-07-04
S관(3공장),사출,R1113-02.00,2026-07-04
S관(3공장),사출,R1113-02.75,2026-07-04
S관(3공장),사출,R1113-03.75,2026-07-04
S관(3공장),사출,R1113-04.00,2026-07-04
S관(3공장),사출,R1113-04.25,2026-07-04
S관(3공장),사출,R1113-04.50,2026-07-04
S관(3공장),사출,R1113-05.50,2026-07-04
S관(3공장),사출,R1113-07.00,2026-07-04
S관(3공장),사출,R1121+00.25+1.00,2026-06-13
S관(3공장),사출,R1121+01.00+1.50,2026-06-13
S관(3공장),사출,R1121+04.00+1.50,2026-06-13
S관(3공장),사출,R1121+04.25+1.50,2026-06-13
S관(3공장),사출,R1121+04.25+2.00,2026-06-13
S관(3공장),사출,R1121+04.25+2.50,2026-06-13
S관(3공장),사출,R1121+04.75+1.50,2026-06-13
S관(3공장),사출,R1121+04.75+2.00,2026-06-13
S관(3공장),사출,R1121+05.50+2.00,2026-06-13
S관(3공장),사출,R1121-00.00+1.50,2026-06-13
S관(3공장),사출,R1121-00.25+2.50,2026-06-13
S관(3공장),사출,R1121-00.50+2.00,2026-06-13
S관(3공장),사출,R1121-00.75+2.00,2026-06-13
S관(3공장),사출,R1121-01.25+2.00,2026-06-13
S관(3공장),사출,R1121-03.00+2.50,2026-06-13
S관(3공장),사출,R1121-05.50+2.50,2026-06-13
S관(3공장),사출,R1121-05.75+2.50,2026-06-13
S관(3공장),사출,R1121-09.50+2.00,2026-06-13
S관(3공장),사출,R1123-02.00PPM3,2026-06-17
S관(3공장),사출,R1123-02.25PPM3,2026-06-17
S관(3공장),사출,R1123-02.50PPM3,2026-06-17
S관(3공장),사출,R1123-02.75PPM3,2026-06-17
S관(3공장),사출,R1123-03.00PPM3,2026-06-17
S관(3공장),사출,R1123-03.25PPM3,2026-06-17
S관(3공장),사출,R1123-03.50PPM3,2026-06-17
S관(3공장),사출,R1123-03.75PPM3,2026-06-17
S관(3공장),사출,R1123-04.00PPM3,2026-06-17
S관(3공장),사출,R1123-04.25PPM3,2026-06-17
S관(3공장),사출,R1123-04.50PPM3,2026-06-17
S관(3공장),사출,R1123-04.75PPM3,2026-06-17
S관(3공장),사출,R1123-05.00PPM3,2026-06-17
S관(3공장),사출,R1123-05.50PPM3,2026-06-17
S관(3공장),사출,R1123-06.00PPM3,2026-06-17
S관(3공장),사출,R1123-06.50PPM3,2026-06-17
S관(3공장),사출,R1123-07.00PPM3,2026-06-17
S관(3공장),사출,R1123-07.50PPM3,2026-06-17
S관(3공장),사출,R1123-08.00PPM3,2026-06-17
S관(3공장),사출,R1123-08.50PPM3,2026-06-17
S관(3공장),사출,R1123-09.00PPM3,2026-06-17
S관(3공장),사출,R1123-09.50PPM3,2026-06-17
S관(3공장),사출,R1123-10.00PPM3,2026-06-17
